date,order_id,sku,product_name,category,channel,region,units_sold,unit_price,revenue,cost,shipping_cost,platform_fee,ad_spend
2025-08-06,AMA-102338,Helmet Mount,Helmet Mount,Mount,Amazon,US,2,19.93,39.86,14,6.72,5.98,3.2
2025-08-06,AMA-102339,GO 3S,GO 3S,Action Camera,Amazon,DE,1,245.09,245.09,140,9.68,36.76,13.3
2025-08-06,AMA-102340,X3,X3,Action Camera,Amazon,UK,1,417.19,417.19,220,6.14,62.58,26.49
2025-08-06,AMA-102341,X4,X4,Action Camera,Amazon,US,1,487.39,487.39,320,9.35,73.11,46.09
2025-08-06,AMA-102342,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.3,22.3,8,9.15,3.34,2.33
2025-08-06,AMA-102343,Battery,Battery,Accessory,Amazon,US,1,34.75,34.75,15,8.67,5.21,3.58
2025-08-06,AMA-102344,X4,X4,Action Camera,Amazon,UK,1,520.15,520.15,320,7.89,78.02,29.07
2025-08-06,AMA-102345,GO 3S,GO 3S,Action Camera,Amazon,UK,1,250.52,250.52,140,5.22,37.58,16.71
2025-08-06,AMA-102346,GO 3S,GO 3S,Action Camera,Amazon,UK,1,278.12,278.12,140,8.31,41.72,16.37
2025-08-06,AMA-102348,X4,X4,Action Camera,Amazon,US,1,492.42,492.42,320,7.48,73.86,58.64
2025-08-06,AMA-102349,GO 3S,GO 3S,Action Camera,Amazon,US,1,216.51,216.51,140,4.82,32.48,12.83
2025-08-06,AMA-102351,X3,X3,Action Camera,Amazon,JP,1,451.56,451.56,220,6.22,67.73,37.04
2025-08-07,AMA-102352,X4,X4,Action Camera,Amazon,US,2,522.83,1045.66,640,6.39,156.85,63.29
2025-08-07,AMA-102353,X4,X4,Action Camera,Amazon,US,1,477.85,477.85,320,5.62,71.68,35.66
2025-08-07,AMA-102355,Invisible Stick,Invisible Stick,Accessory,Amazon,US,2,46.05,92.1,24,14.55,13.82,9.7
2025-08-07,AMA-102356,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.92,19.92,6,8.61,2.99,2.34
2025-08-07,AMA-102357,Bike Mount,Bike Mount,Mount,Amazon,UK,1,21.17,21.17,6,9.54,3.18,2.28
2025-08-07,AMA-102358,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.35,9.35,2,7.51,1.4,0.66
2025-08-07,AMA-102360,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,62.26,62.26,20,5.81,9.34,3.15
2025-08-07,AMA-102361,X4,X4,Action Camera,Amazon,UK,1,556.37,556.37,320,9.55,83.46,29.05
2025-08-07,AMA-102362,X4,X4,Action Camera,Amazon,US,1,444.47,444.47,320,8.72,66.67,38.7
2025-08-07,AMA-102365,Charging Hub,Charging Hub,Accessory,Amazon,US,1,59.94,59.94,20,7.65,8.99,3.94
2025-08-07,AMA-102366,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,29.25,29.25,8,5.17,4.39,3.41
2025-08-07,AMA-102367,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.1,9.1,2,8.23,1.36,0.48
2025-08-07,AMA-102368,X4,X4,Action Camera,Amazon,JP,2,476.18,952.36,640,13.71,142.85,108.91
2025-08-07,AMA-102369,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.44,8.44,2,5.93,1.27,0.67
2025-08-07,AMA-102371,X3,X3,Action Camera,Amazon,US,2,384.81,769.62,440,10.88,115.44,90.01
2025-08-07,AMA-102372,X4,X4,Action Camera,Amazon,US,3,470.71,1412.13,960,12.44,211.82,89.89
2025-08-07,AMA-102374,Battery,Battery,Accessory,Amazon,JP,1,38.81,38.81,15,4.23,5.82,4.62
2025-08-07,AMA-102375,X3,X3,Action Camera,Amazon,JP,1,394.95,394.95,220,9.32,59.24,47.21
2025-08-08,AMA-102377,GO 3S,GO 3S,Action Camera,Amazon,UK,2,287.35,574.7,280,8.34,86.2,37.3
2025-08-08,AMA-102379,X4,X4,Action Camera,Amazon,US,1,473.5,473.5,320,4.23,71.02,51.36
2025-08-08,AMA-102380,X3,X3,Action Camera,Amazon,DE,1,409.89,409.89,220,4.42,61.48,41.03
2025-08-08,AMA-102381,Battery,Battery,Accessory,Amazon,US,1,37.31,37.31,15,8.48,5.6,4.22
2025-08-08,AMA-102383,X4,X4,Action Camera,Amazon,US,2,469.79,939.58,640,14.38,140.94,88.45
2025-08-08,AMA-102384,Battery,Battery,Accessory,Amazon,US,1,36.93,36.93,15,5.01,5.54,3.13
2025-08-08,AMA-102385,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,36.4,36.4,10,9.25,5.46,2.35
2025-08-08,AMA-102386,X3,X3,Action Camera,Amazon,US,1,407.17,407.17,220,6.7,61.08,35.28
2025-08-08,AMA-102387,X4,X4,Action Camera,Amazon,US,1,451.94,451.94,320,7.66,67.79,30.17
2025-08-08,AMA-102388,X3,X3,Action Camera,Amazon,US,1,363.57,363.57,220,5.7,54.54,28.78
2025-08-08,AMA-102389,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,397.82,397.82,200,5.84,59.67,23.41
2025-08-08,AMA-102390,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.33,18.33,6,7.19,2.75,1.76
2025-08-08,AMA-102392,X4,X4,Action Camera,Amazon,US,1,477.4,477.4,320,4.88,71.61,56.79
2025-08-08,AMA-102393,Battery,Battery,Accessory,Amazon,US,1,40.56,40.56,15,7.18,6.08,4.45
2025-08-08,AMA-102394,X3,X3,Action Camera,Amazon,JP,1,389.52,389.52,220,5.31,58.43,32.62
2025-08-08,AMA-102396,GO 3S,GO 3S,Action Camera,Amazon,DE,1,280.27,280.27,140,5.07,42.04,25.61
2025-08-08,AMA-102398,Invisible Stick,Invisible Stick,Accessory,Amazon,DE,1,48.51,48.51,12,9.0,7.28,5.6
2025-08-08,AMA-102399,GO 3S,GO 3S,Action Camera,Amazon,JP,1,238.27,238.27,140,4.52,35.74,16.45
2025-08-09,AMA-102400,Bike Mount,Bike Mount,Mount,Amazon,DE,1,20.59,20.59,6,8.24,3.09,1.59
2025-08-09,AMA-102401,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,10.67,10.67,2,5.5,1.6,0.82
2025-08-09,AMA-102402,Ace Pro,Ace Pro,Action Camera,Amazon,JP,1,355.35,355.35,200,9.32,53.3,29.32
2025-08-09,AMA-102403,X3,X3,Action Camera,Amazon,US,1,359.25,359.25,220,9.27,53.89,37.56
2025-08-09,AMA-102404,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.59,9.59,2,6.44,1.44,0.95
2025-08-09,AMA-102405,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,385.03,385.03,200,8.71,57.75,28.26
2025-08-09,AMA-102406,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,25.68,25.68,8,7.24,3.85,1.95
2025-08-09,AMA-102407,GO 3S,GO 3S,Action Camera,Amazon,DE,1,266.71,266.71,140,5.29,40.01,31.71
2025-08-09,AMA-102408,Battery,Battery,Accessory,Amazon,US,1,35.23,35.23,15,7.22,5.28,2.12
2025-08-09,AMA-102409,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.72,25.72,8,4.64,3.86,2.71
2025-08-09,AMA-102410,X4,X4,Action Camera,Amazon,US,1,473.49,473.49,320,9.23,71.02,41.07
2025-08-09,AMA-102412,X4,X4,Action Camera,Amazon,DE,1,524.64,524.64,320,8.56,78.7,61.28
2025-08-09,AMA-102413,Charging Hub,Charging Hub,Accessory,Amazon,US,1,58.51,58.51,20,5.15,8.78,4.16
2025-08-09,AMA-102415,X4,X4,Action Camera,Amazon,UK,3,506.16,1518.48,960,14.47,227.77,136.9
2025-08-09,AMA-102416,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,371.54,371.54,200,4.33,55.73,29.21
2025-08-09,AMA-102418,X3,X3,Action Camera,Amazon,UK,1,476.54,476.54,220,9.36,71.48,30.16
2025-08-09,AMA-102419,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,23.07,23.07,8,9.48,3.46,2.53
2025-08-09,AMA-102420,Ace Pro,Ace Pro,Action Camera,Amazon,JP,2,393.8,787.6,400,7.11,118.14,48.23
2025-08-09,AMA-102421,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,359.81,359.81,200,9.2,53.97,26.99
2025-08-09,AMA-102422,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,25.18,25.18,8,6.59,3.78,2.07
2025-08-09,AMA-102423,X4,X4,Action Camera,Amazon,JP,1,492.44,492.44,320,7.15,73.87,43.14
2025-08-10,AMA-102424,Battery,Battery,Accessory,Amazon,UK,1,44.99,44.99,15,4.14,6.75,4.05
2025-08-10,AMA-102425,X4,X4,Action Camera,Amazon,US,2,469.08,938.16,640,10.11,140.72,111.37
2025-08-10,AMA-102426,X4,X4,Action Camera,Amazon,DE,2,536.67,1073.34,640,10.61,161.0,116.46
2025-08-10,AMA-102427,X3,X3,Action Camera,Amazon,US,1,409.38,409.38,220,9.37,61.41,47.87
2025-08-10,AMA-102428,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,351.01,351.01,200,7.22,52.65,19.7
2025-08-10,AMA-102429,GO 3S,GO 3S,Action Camera,Amazon,US,1,237.7,237.7,140,5.25,35.65,25.81
2025-08-10,AMA-102430,X4,X4,Action Camera,Amazon,US,1,521.02,521.02,320,8.85,78.15,60.35
2025-08-10,AMA-102433,X3,X3,Action Camera,Amazon,DE,1,467.0,467.0,220,5.52,70.05,39.23
2025-08-10,AMA-102434,X3,X3,Action Camera,Amazon,UK,1,438.63,438.63,220,6.17,65.79,22.45
2025-08-10,AMA-102435,X3,X3,Action Camera,Amazon,US,1,370.02,370.02,220,6.35,55.5,21.92
2025-08-10,AMA-102436,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.9,9.9,2,7.1,1.48,1.06
2025-08-10,AMA-102437,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.08,9.08,2,5.04,1.36,0.67
2025-08-10,AMA-102438,X3,X3,Action Camera,Amazon,US,1,405.26,405.26,220,8.71,60.79,30.6
2025-08-10,AMA-102439,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.1,25.1,8,8.49,3.76,1.6
2025-08-10,AMA-102440,Bike Mount,Bike Mount,Mount,Amazon,UK,1,21.41,21.41,6,9.04,3.21,1.5
2025-08-10,AMA-102441,X4,X4,Action Camera,Amazon,UK,1,509.17,509.17,320,8.04,76.38,40.24
2025-08-10,AMA-102443,X4,X4,Action Camera,Amazon,US,1,501.76,501.76,320,8.64,75.26,46.41
2025-08-10,AMA-102445,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.23,8.23,2,7.47,1.23,0.68
2025-08-10,AMA-102446,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.78,19.78,6,9.51,2.97,1.94
2025-08-10,AMA-102447,X4,X4,Action Camera,Amazon,DE,1,498.33,498.33,320,7.21,74.75,30.5
2025-08-11,AMA-102449,X4,X4,Action Camera,Amazon,US,1,456.52,456.52,320,8.28,68.48,48.68
2025-08-11,AMA-102450,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,322.4,322.4,200,7.25,48.36,32.81
2025-08-11,AMA-102451,GO 3S,GO 3S,Action Camera,Amazon,US,1,225.1,225.1,140,8.41,33.76,19.34
2025-08-11,AMA-102452,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,22.97,22.97,7,5.58,3.45,2.65
2025-08-11,AMA-102453,X4,X4,Action Camera,Amazon,US,1,481.75,481.75,320,7.36,72.26,35.48
2025-08-11,AMA-102455,Battery,Battery,Accessory,Amazon,DE,1,44.09,44.09,15,6.9,6.61,2.83
2025-08-11,AMA-102457,X4,X4,Action Camera,Amazon,JP,1,514.67,514.67,320,6.7,77.2,36.56
2025-08-11,AMA-102458,X4,X4,Action Camera,Amazon,DE,1,548.0,548.0,320,8.28,82.2,61.5
2025-08-11,AMA-102459,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.27,25.27,8,9.26,3.79,1.45
2025-08-11,AMA-102460,Battery,Battery,Accessory,Amazon,US,1,37.05,37.05,15,7.61,5.56,4.45
2025-08-11,AMA-102461,X4,X4,Action Camera,Amazon,US,1,486.52,486.52,320,7.26,72.98,31.32
2025-08-11,AMA-102462,Battery,Battery,Accessory,Amazon,US,1,40.89,40.89,15,6.24,6.13,4.22
2025-08-11,AMA-102463,Battery,Battery,Accessory,Amazon,DE,1,44.79,44.79,15,9.63,6.72,4.06
2025-08-11,AMA-102464,GO 3S,GO 3S,Action Camera,Amazon,DE,1,243.65,243.65,140,4.3,36.55,23.83
2025-08-11,AMA-102465,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,349.51,349.51,200,5.1,52.43,22.84
2025-08-11,AMA-102466,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,357.8,357.8,200,5.02,53.67,42.54
2025-08-11,AMA-102467,Bike Mount,Bike Mount,Mount,Amazon,DE,1,21.28,21.28,6,5.15,3.19,2.09
2025-08-11,AMA-102468,Charging Hub,Charging Hub,Accessory,Amazon,US,1,52.92,52.92,20,9.28,7.94,3.77
2025-08-11,AMA-102469,GO 3S,GO 3S,Action Camera,Amazon,US,1,248.82,248.82,140,4.24,37.32,28.45
2025-08-11,AMA-102470,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.63,60.63,20,6.48,9.09,5.3
2025-08-12,AMA-102472,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,26.0,26.0,8,6.66,3.9,1.95
2025-08-12,AMA-102473,Bike Mount,Bike Mount,Mount,Amazon,DE,1,21.95,21.95,6,6.82,3.29,2.24
2025-08-12,AMA-102475,X3,X3,Action Camera,Amazon,US,1,361.4,361.4,220,4.54,54.21,24.14
2025-08-12,AMA-102477,X4,X4,Action Camera,Amazon,UK,1,597.19,597.19,320,9.59,89.58,39.29
2025-08-12,AMA-102478,X4,X4,Action Camera,Amazon,JP,1,478.21,478.21,320,6.04,71.73,26.48
2025-08-12,AMA-102479,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.51,22.51,8,5.46,3.38,1.28
2025-08-12,AMA-102480,X4,X4,Action Camera,Amazon,UK,1,527.03,527.03,320,7.83,79.05,43.21
2025-08-12,AMA-102481,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.38,24.38,8,8.01,3.66,1.26
2025-08-12,AMA-102482,X4,X4,Action Camera,Amazon,US,1,512.6,512.6,320,9.29,76.89,28.14
2025-08-12,AMA-102483,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,351.28,351.28,200,9.41,52.69,17.77
2025-08-12,AMA-102484,Charging Hub,Charging Hub,Accessory,Amazon,UK,2,60.37,120.74,40,11.36,18.11,10.85
2025-08-12,AMA-102486,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.72,24.72,8,6.8,3.71,2.72
2025-08-12,AMA-102487,X3,X3,Action Camera,Amazon,JP,2,381.33,762.66,440,12.92,114.4,44.02
2025-08-12,AMA-102489,X3,X3,Action Camera,Amazon,DE,1,467.83,467.83,220,8.26,70.17,37.09
2025-08-12,AMA-102490,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,53.8,53.8,12,4.67,8.07,5.34
2025-08-12,AMA-102491,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,34.85,34.85,10,5.47,5.23,3.21
2025-08-12,AMA-102492,X3,X3,Action Camera,Amazon,US,1,381.6,381.6,220,6.95,57.24,27.06
2025-08-12,AMA-102493,X4,X4,Action Camera,Amazon,US,1,505.81,505.81,320,5.01,75.87,29.13
2025-08-12,AMA-102494,X3,X3,Action Camera,Amazon,JP,1,403.15,403.15,220,5.73,60.47,34.94
2025-08-13,AMA-102497,Battery,Battery,Accessory,Amazon,UK,1,44.6,44.6,15,6.53,6.69,3.82
2025-08-13,AMA-102498,Ace Pro,Ace Pro,Action Camera,Amazon,JP,1,349.88,349.88,200,5.45,52.48,23.58
2025-08-13,AMA-102499,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,61.96,61.96,20,7.81,9.29,5.36
2025-08-13,AMA-102500,X4,X4,Action Camera,Amazon,US,1,506.61,506.61,320,8.57,75.99,30.08
2025-08-13,AMA-102502,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,378.96,378.96,200,7.23,56.84,41.78
2025-08-13,AMA-102504,GO 3S,GO 3S,Action Camera,Amazon,DE,2,280.73,561.46,280,14.62,84.22,28.31
2025-08-13,AMA-102507,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,62.79,62.79,20,9.49,9.42,5.18
2025-08-13,AMA-102509,GO 3S,GO 3S,Action Camera,Amazon,UK,1,242.68,242.68,140,9.95,36.4,21.37
2025-08-13,AMA-102510,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,35.61,35.61,10,5.55,5.34,3.77
2025-08-13,AMA-102511,X4,X4,Action Camera,Amazon,UK,1,578.92,578.92,320,7.84,86.84,66.37
2025-08-13,AMA-102512,X4,X4,Action Camera,Amazon,DE,1,555.37,555.37,320,8.98,83.31,50.08
2025-08-13,AMA-102513,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.62,24.62,8,5.39,3.69,1.37
2025-08-13,AMA-102515,X3,X3,Action Camera,Amazon,DE,1,430.18,430.18,220,6.43,64.53,41.1
2025-08-13,AMA-102516,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,39.18,39.18,10,6.68,5.88,3.43
2025-08-13,AMA-102517,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,10.2,10.2,2,6.08,1.53,1.1
2025-08-13,AMA-102518,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.3,9.3,2,5.3,1.4,0.87
2025-08-13,AMA-102519,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,42.52,42.52,12,7.91,6.38,2.35
2025-08-14,AMA-102520,Helmet Mount,Helmet Mount,Mount,Amazon,DE,1,25.84,25.84,7,8.18,3.88,1.59
2025-08-14,AMA-102522,Charging Hub,Charging Hub,Accessory,Amazon,US,1,59.52,59.52,20,7.51,8.93,6.24
2025-08-14,AMA-102523,X4,X4,Action Camera,Amazon,JP,1,524.95,524.95,320,7.86,78.74,32.44
2025-08-14,AMA-102524,GO 3S,GO 3S,Action Camera,Amazon,US,2,234.14,468.28,280,12.28,70.24,40.63
2025-08-14,AMA-102525,X4,X4,Action Camera,Amazon,US,1,445.62,445.62,320,8.23,66.84,34.56
2025-08-14,AMA-102526,X4,X4,Action Camera,Amazon,UK,1,543.53,543.53,320,7.38,81.53,35.84
2025-08-14,AMA-102527,X4,X4,Action Camera,Amazon,US,1,517.01,517.01,320,6.28,77.55,53.54
2025-08-14,AMA-102528,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,22.68,22.68,7,4.29,3.4,1.35
2025-08-14,AMA-102530,X4,X4,Action Camera,Amazon,DE,1,492.2,492.2,320,6.4,73.83,31.05
2025-08-14,AMA-102531,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.92,8.92,2,9.04,1.34,0.9
2025-08-14,AMA-102532,X4,X4,Action Camera,Amazon,DE,1,493.09,493.09,320,9.05,73.96,57.16
2025-08-14,AMA-102533,X3,X3,Action Camera,Amazon,US,1,412.02,412.02,220,4.89,61.8,44.42
2025-08-14,AMA-102534,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,60.03,60.03,20,8.8,9.0,5.23
2025-08-14,AMA-102535,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.83,22.83,8,9.58,3.42,1.54
2025-08-14,AMA-102536,X3,X3,Action Camera,Amazon,US,1,401.85,401.85,220,7.33,60.28,44.93
2025-08-14,AMA-102537,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,9.56,9.56,2,6.89,1.43,0.72
2025-08-14,AMA-102538,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.35,9.35,2,7.38,1.4,0.87
2025-08-14,AMA-102540,X3,X3,Action Camera,Amazon,UK,3,450.24,1350.72,660,16.68,202.61,109.64
2025-08-14,AMA-102542,X4,X4,Action Camera,Amazon,UK,1,589.11,589.11,320,4.94,88.37,50.66
2025-08-14,AMA-102543,GO 3S,GO 3S,Action Camera,Amazon,US,1,222.97,222.97,140,6.62,33.45,16.75
2025-08-15,AMA-102544,X3,X3,Action Camera,Amazon,JP,1,393.43,393.43,220,6.85,59.01,43.53
2025-08-15,AMA-102546,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,329.01,329.01,200,5.75,49.35,35.52
2025-08-15,AMA-102547,Bike Mount,Bike Mount,Mount,Amazon,UK,1,22.33,22.33,6,4.32,3.35,2.33
2025-08-15,AMA-102548,X4,X4,Action Camera,Amazon,UK,1,576.78,576.78,320,7.27,86.52,67.34
2025-08-15,AMA-102549,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.07,25.07,8,8.32,3.76,2.68
2025-08-15,AMA-102550,X4,X4,Action Camera,Amazon,US,1,481.42,481.42,320,5.13,72.21,42.7
2025-08-15,AMA-102551,GO 3S,GO 3S,Action Camera,Amazon,DE,1,236.76,236.76,140,4.34,35.51,26.03
2025-08-15,AMA-102552,Lens Cap,Lens Cap,Accessory,Amazon,US,2,8.93,17.86,4,13.58,2.68,1.85
2025-08-15,AMA-102553,GO 3S,GO 3S,Action Camera,Amazon,US,1,241.94,241.94,140,9.35,36.29,24.37
2025-08-15,AMA-102554,X4,X4,Action Camera,Amazon,US,1,478.47,478.47,320,7.64,71.77,24.14
2025-08-15,AMA-102555,X3,X3,Action Camera,Amazon,DE,1,403.16,403.16,220,8.78,60.47,40.19
2025-08-15,AMA-102556,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,361.18,361.18,200,4.55,54.18,24.72
2025-08-15,AMA-102557,X3,X3,Action Camera,Amazon,UK,1,450.3,450.3,220,6.48,67.54,31.97
2025-08-15,AMA-102559,Battery,Battery,Accessory,Amazon,UK,1,41.33,41.33,15,4.12,6.2,4.41
2025-08-15,AMA-102560,X3,X3,Action Camera,Amazon,US,1,374.78,374.78,220,8.82,56.22,42.84
2025-08-15,AMA-102561,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,21.8,21.8,7,8.78,3.27,1.42
2025-08-15,AMA-102562,X3,X3,Action Camera,Amazon,UK,1,415.81,415.81,220,6.71,62.37,46.23
2025-08-15,AMA-102563,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.58,18.58,6,6.77,2.79,1.79
2025-08-15,AMA-102564,Battery,Battery,Accessory,Amazon,JP,1,38.54,38.54,15,7.3,5.78,2.23
2025-08-15,AMA-102565,X4,X4,Action Camera,Amazon,US,1,441.82,441.82,320,7.93,66.27,40.96
2025-08-15,AMA-102566,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.55,22.55,8,9.05,3.38,2.31
2025-08-15,AMA-102567,X3,X3,Action Camera,Amazon,JP,1,437.9,437.9,220,5.58,65.68,28.33
2025-08-16,AMA-102568,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,10.1,10.1,2,8.4,1.52,0.7
2025-08-16,AMA-102569,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.99,18.99,6,9.99,2.85,1.53
2025-08-16,AMA-102570,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,63.35,63.35,20,5.93,9.5,5.87
2025-08-16,AMA-102571,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.22,18.22,6,9.86,2.73,1.78
2025-08-16,AMA-102572,X4,X4,Action Camera,Amazon,UK,1,586.39,586.39,320,8.51,87.96,48.22
2025-08-16,AMA-102573,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.75,19.75,6,8.85,2.96,2.12
2025-08-16,AMA-102574,X4,X4,Action Camera,Amazon,US,1,504.79,504.79,320,5.43,75.72,51.0
2025-08-16,AMA-102575,GO 3S,GO 3S,Action Camera,Amazon,JP,1,243.66,243.66,140,5.8,36.55,14.05
2025-08-16,AMA-102576,GO 3S,GO 3S,Action Camera,Amazon,UK,1,267.3,267.3,140,4.18,40.1,24.95
2025-08-16,AMA-102578,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.31,9.31,2,8.87,1.4,0.66
2025-08-16,AMA-102579,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,19.4,19.4,7,4.01,2.91,2.0
2025-08-16,AMA-102580,Battery,Battery,Accessory,Amazon,JP,1,38.73,38.73,15,9.41,5.81,2.42
2025-08-16,AMA-102581,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,337.99,337.99,200,9.1,50.7,33.64
2025-08-16,AMA-102582,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,331.39,331.39,200,4.16,49.71,21.47
2025-08-16,AMA-102583,GO 3S,GO 3S,Action Camera,Amazon,US,1,232.65,232.65,140,4.46,34.9,26.99
2025-08-16,AMA-102585,X4,X4,Action Camera,Amazon,DE,1,563.81,563.81,320,6.16,84.57,57.33
2025-08-16,AMA-102586,X4,X4,Action Camera,Amazon,DE,1,579.42,579.42,320,4.3,86.91,48.41
2025-08-16,AMA-102587,GO 3S,GO 3S,Action Camera,Amazon,US,1,242.19,242.19,140,9.53,36.33,18.49
2025-08-16,AMA-102588,X3,X3,Action Camera,Amazon,US,1,374.16,374.16,220,6.56,56.12,29.28
2025-08-16,AMA-102589,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,25.62,25.62,7,7.84,3.84,1.39
2025-08-17,AMA-102592,Charging Hub,Charging Hub,Accessory,Amazon,US,1,61.04,61.04,20,9.01,9.16,5.89
2025-08-17,AMA-102593,X4,X4,Action Camera,Amazon,US,1,463.94,463.94,320,7.3,69.59,25.28
2025-08-17,AMA-102595,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,26.52,26.52,8,6.22,3.98,1.51
2025-08-17,AMA-102596,Bike Mount,Bike Mount,Mount,Amazon,JP,1,21.26,21.26,6,7.85,3.19,1.11
2025-08-17,AMA-102597,X4,X4,Action Camera,Amazon,UK,1,543.23,543.23,320,7.87,81.48,43.76
2025-08-17,AMA-102598,X3,X3,Action Camera,Amazon,US,2,405.29,810.58,440,10.11,121.59,51.87
2025-08-17,AMA-102599,X4,X4,Action Camera,Amazon,US,1,513.8,513.8,320,4.78,77.07,30.09
2025-08-17,AMA-102600,X3,X3,Action Camera,Amazon,UK,1,437.72,437.72,220,4.66,65.66,26.21
2025-08-17,AMA-102601,Bike Mount,Bike Mount,Mount,Amazon,US,1,16.89,16.89,6,7.64,2.53,1.69
2025-08-17,AMA-102602,Lens Cap,Lens Cap,Accessory,Amazon,UK,2,9.22,18.44,4,7.72,2.77,1.01
2025-08-17,AMA-102603,Battery,Battery,Accessory,Amazon,UK,1,41.55,41.55,15,5.78,6.23,3.71
2025-08-17,AMA-102604,X4,X4,Action Camera,Amazon,DE,1,534.79,534.79,320,4.76,80.22,56.78
2025-08-17,AMA-102605,Helmet Mount,Helmet Mount,Mount,Amazon,US,2,22.7,45.4,14,11.17,6.81,5.24
2025-08-17,AMA-102606,X3,X3,Action Camera,Amazon,US,1,400.09,400.09,220,8.63,60.01,24.2
2025-08-17,AMA-102607,X4,X4,Action Camera,Amazon,UK,1,593.19,593.19,320,5.37,88.98,41.76
2025-08-17,AMA-102608,GO 3S,GO 3S,Action Camera,Amazon,US,1,213.75,213.75,140,9.9,32.06,19.49
2025-08-17,AMA-102609,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,362.02,362.02,200,9.24,54.3,26.76
2025-08-17,AMA-102610,X4,X4,Action Camera,Amazon,UK,1,549.8,549.8,320,9.44,82.47,33.95
2025-08-17,AMA-102613,X4,X4,Action Camera,Amazon,UK,1,522.59,522.59,320,8.49,78.39,33.61
2025-08-17,AMA-102614,X3,X3,Action Camera,Amazon,UK,2,406.7,813.4,440,10.49,122.01,89.32
